Customer_ID,Marketing_Channel,Acquisition_Cost,Revenue_First_30_Days,Customer_Lifetime_Value,Churned,Signup_Date,Region,Device,Age,Industry,Is_Repeat_Buyer,Engagement_Score
CUST02215,Facebook Ads,49.27,264.37,523.0,1,2025-01-15,South,Mobile,28,Retail,1,40.52
CUST02216,Organic Search,17.7,219.78,655.65,1,2025-01-23,Pacific,Desktop,23,Consulting,0,50.51
CUST02217,Organic Search,7.62,243.44,732.99,0,2024-11-26,Pacific,Mobile,55,Logistics,0,60.99
CUST02218,Email Campaign,21.98,255.85,490.74,0,2024-12-17,Pacific,Mobile,47,Logistics,1,31.97
CUST02219,Facebook Ads,37.02,276.78,704.32,0,2025-02-03,West,Desktop,40,Healthcare,1,28.35
CUST02220,Google Ads,77.93,183.14,817.83,0,2025-01-06,South,Desktop,39,Construction,0,63.09
CUST02221,Google Ads,60.96,357.12,637.46,1,2025-03-10,West,Mobile,26,Logistics,0,30.21
CUST02222,LinkedIn,75.79,324.5,796.3,0,2025-04-10,Midwest,Mobile,40,Manufacturing,0,47.38
CUST02223,Organic Search,9.83,289.82,797.64,0,2025-01-12,International,Mobile,44,Construction,1,67.88
CUST02224,LinkedIn,59.79,327.11,830.04,0,2024-11-16,Pacific,Desktop,54,Healthcare,1,59.28
CUST02225,Google Ads,72.04,370.95,752.92,0,2025-02-28,International,Desktop,30,Manufacturing,1,93.61
CUST02226,LinkedIn,103.08,282.82,768.19,1,2025-01-06,International,Tablet,36,Consulting,0,29.22
CUST02227,Facebook Ads,56.93,217.43,605.75,0,2025-02-28,Midwest,Desktop,49,Construction,1,75.22
CUST02228,LinkedIn,83.32,353.93,827.8,1,2025-04-30,South,Desktop,41,Construction,0,13.78
CUST02229,Google Ads,60.56,204.59,674.83,0,2025-02-08,Pacific,Tablet,57,Manufacturing,1,56.91
CUST02230,Google Ads,42.27,403.51,702.12,1,2025-04-21,West,Mobile,38,Retail,0,66.59
CUST02231,Referral,35.86,327.8,1094.36,0,2024-12-07,Northeast,Mobile,62,Retail,1,60.83
CUST02232,Facebook Ads,62.52,288.96,510.47,1,2025-04-22,West,Desktop,26,Healthcare,0,15.54
CUST02233,Organic Search,25.7,218.06,686.58,0,2025-03-21,International,Mobile,31,Healthcare,1,54.5
CUST02234,Referral,20.45,283.19,802.89,0,2025-03-04,West,Desktop,41,Healthcare,0,71.68
CUST02235,Organic Search,8.51,284.03,852.09,0,2025-04-17,Pacific,Mobile,64,Construction,1,61.52
CUST02236,Google Ads,93.77,290.71,634.0,1,2025-05-01,South,Mobile,52,Manufacturing,0,8.2
CUST02237,Referral,23.36,289.33,825.05,0,2025-02-02,West,Mobile,41,Consulting,1,40.72
CUST02238,Email Campaign,24.68,305.96,523.72,0,2025-01-07,West,Mobile,30,Manufacturing,0,53.62
CUST02239,LinkedIn,86.35,334.15,704.77,0,2024-11-28,Pacific,Mobile,39,Construction,1,64.17
CUST02240,Referral,20.09,367.86,818.4,0,2025-04-02,Northeast,Mobile,26,Healthcare,1,55.93
CUST02241,Referral,27.64,378.63,1038.24,0,2025-02-13,International,Mobile,62,Construction,0,39.83
CUST02242,Organic Search,35.77,256.79,812.12,1,2025-04-23,Midwest,Tablet,56,Consulting,1,22.7
CUST02243,Organic Search,10.2,206.6,694.91,0,2025-03-22,International,Mobile,44,Healthcare,0,56.61
CUST02244,Referral,38.55,335.89,1037.25,0,2025-03-15,West,Mobile,31,Manufacturing,0,48.43
CUST02245,LinkedIn,68.92,225.79,860.68,0,2025-04-30,Midwest,Tablet,34,Construction,1,61.29
CUST02246,LinkedIn,50.88,247.77,877.49,0,2024-12-07,Midwest,Mobile,58,Healthcare,1,90.29
CUST02247,Email Campaign,37.87,158.25,512.6,0,2024-12-04,Northeast,Mobile,40,Logistics,1,28.84
CUST02248,Email Campaign,14.54,134.67,443.98,0,2025-04-11,Northeast,Mobile,35,Manufacturing,1,72.25
CUST02249,Google Ads,72.08,280.07,646.27,0,2024-12-02,West,Desktop,39,Consulting,1,48.23
CUST02250,LinkedIn,82.17,321.62,783.48,0,2025-01-25,South,Mobile,31,Logistics,1,49.37
CUST02251,Email Campaign,19.4,197.59,501.79,0,2025-03-16,Northeast,Mobile,34,Construction,0,43.76
CUST02252,Referral,24.6,376.82,952.66,1,2025-03-09,Midwest,Desktop,49,Manufacturing,0,46.55
CUST02253,Google Ads,66.84,320.5,807.0,0,2025-05-01,Northeast,Mobile,26,Construction,1,59.74
CUST02254,LinkedIn,81.02,331.53,665.26,0,2025-03-08,South,Mobile,37,Manufacturing,1,60.61
CUST02255,Organic Search,7.46,296.84,714.81,0,2025-01-07,West,Desktop,45,Healthcare,0,50.35
CUST02256,LinkedIn,76.85,331.58,931.5,0,2024-11-16,Midwest,Mobile,29,Logistics,1,51.46
CUST02257,Organic Search,28.01,332.48,645.78,1,2025-02-14,Pacific,Mobile,36,Construction,1,21.79
CUST02258,Google Ads,51.85,315.64,617.03,0,2024-11-20,West,Mobile,32,Logistics,1,41.12
CUST02259,Referral,16.94,349.87,862.66,0,2024-12-04,Northeast,Mobile,59,Construction,1,47.09
CUST02260,Referral,42.35,320.47,1148.07,0,2025-03-07,West,Desktop,36,Construction,1,52.55
CUST02261,Organic Search,11.25,152.62,757.05,1,2024-12-30,Pacific,Desktop,27,Healthcare,1,55.79
CUST02262,Email Campaign,5.54,230.34,404.72,0,2025-04-20,Pacific,Mobile,26,Construction,1,73.94
CUST02263,Organic Search,5.0,249.33,820.91,0,2024-12-28,International,Mobile,30,Healthcare,1,46.31
CUST02264,Google Ads,77.84,343.01,782.5,0,2025-02-28,Midwest,Mobile,40,Retail,1,64.72
CUST02265,Google Ads,68.01,317.17,735.84,0,2024-12-04,Northeast,Desktop,42,Retail,1,46.14
CUST02266,Google Ads,63.89,338.69,569.0,0,2025-01-12,Midwest,Mobile,22,Retail,1,73.57
CUST02267,Organic Search,10.14,265.29,755.38,1,2024-11-24,Midwest,Mobile,64,Construction,0,41.97
CUST02268,Email Campaign,20.29,185.22,266.53,0,2024-12-24,Midwest,Mobile,40,Manufacturing,1,49.33
CUST02269,Facebook Ads,81.5,199.76,708.35,1,2025-04-09,West,Mobile,63,Logistics,0,19.17
CUST02270,Facebook Ads,59.75,196.84,693.29,0,2024-11-13,Midwest,Desktop,54,Manufacturing,1,87.44
CUST02271,Referral,5.0,233.31,895.16,0,2025-02-21,West,Mobile,51,Manufacturing,1,53.17
CUST02272,Email Campaign,36.12,208.86,329.04,0,2025-01-13,Midwest,Mobile,57,Consulting,1,65.86
CUST02273,Referral,33.73,216.56,833.21,0,2025-04-06,Northeast,Mobile,47,Logistics,0,51.58
CUST02274,Organic Search,5.0,243.98,553.62,0,2025-02-02,International,Mobile,33,Manufacturing,0,64.35
CUST02275,Referral,18.09,197.05,767.41,0,2024-12-03,International,Mobile,38,Construction,1,39.86
CUST02276,Email Campaign,28.73,193.01,493.3,0,2024-11-12,South,Mobile,35,Manufacturing,0,61.62
CUST02277,Referral,31.39,168.7,821.24,0,2025-03-04,Pacific,Mobile,55,Consulting,1,52.95
CUST02278,Organic Search,11.34,165.03,647.02,1,2024-12-26,West,Mobile,46,Logistics,0,28.36
CUST02279,Email Campaign,13.07,131.66,569.82,0,2025-01-16,Northeast,Mobile,64,Healthcare,1,71.24
CUST02280,Email Campaign,21.2,187.58,429.82,0,2025-03-13,Northeast,Mobile,45,Construction,1,76.49
CUST02281,Referral,21.61,308.19,944.23,0,2025-01-30,West,Mobile,55,Consulting,1,47.02
CUST02282,Organic Search,12.02,305.17,849.21,1,2025-01-31,South,Mobile,55,Manufacturing,0,41.89
CUST02283,Google Ads,77.97,290.04,648.59,0,2025-03-16,Midwest,Mobile,41,Retail,1,47.97
CUST02284,Referral,31.67,255.47,957.69,0,2025-04-03,South,Mobile,62,Consulting,0,54.77
CUST02285,Facebook Ads,52.61,293.01,480.88,1,2024-11-16,Pacific,Tablet,22,Healthcare,1,13.45
CUST02286,Email Campaign,16.1,281.75,395.72,1,2025-03-27,International,Desktop,22,Retail,1,33.05
CUST02287,LinkedIn,87.7,368.88,751.1,0,2024-12-25,International,Desktop,63,Manufacturing,1,64.4
CUST02288,Organic Search,5.0,327.42,620.25,0,2025-01-30,International,Desktop,48,Manufacturing,1,35.13
CUST02289,Facebook Ads,60.94,271.66,652.17,0,2025-03-11,Pacific,Mobile,30,Construction,0,76.32
CUST02290,Organic Search,14.41,251.1,504.49,0,2025-04-27,Northeast,Desktop,44,Retail,0,46.24
CUST02291,Facebook Ads,46.21,152.93,543.56,1,2024-12-30,Midwest,Mobile,26,Manufacturing,0,32.74
CUST02292,Google Ads,74.71,255.61,678.4,0,2025-03-07,West,Tablet,45,Manufacturing,1,68.47
CUST02293,LinkedIn,79.81,263.8,771.49,0,2024-11-23,Midwest,Mobile,26,Logistics,0,55.5
CUST02294,Google Ads,87.18,317.06,884.72,1,2025-04-07,South,Desktop,53,Healthcare,1,39.45
CUST02295,Organic Search,5.0,345.05,880.44,1,2025-04-01,Midwest,Mobile,29,Consulting,1,26.49
CUST02296,Google Ads,60.62,281.35,736.63,0,2025-04-25,Northeast,Mobile,24,Logistics,1,22.2
CUST02297,Email Campaign,21.0,184.54,440.7,0,2024-12-20,Midwest,Mobile,50,Retail,0,55.7
CUST02298,Referral,24.96,290.0,927.93,0,2025-02-10,South,Tablet,35,Healthcare,1,77.85
CUST02299,Google Ads,84.65,345.97,825.51,1,2025-04-30,Pacific,Mobile,60,Retail,1,20.97
CUST02300,Organic Search,18.41,321.44,801.71,0,2024-12-28,Pacific,Desktop,58,Logistics,0,61.88
CUST02301,Organic Search,18.91,282.2,748.05,0,2024-11-13,Northeast,Tablet,61,Manufacturing,1,66.91
CUST02302,Referral,22.8,209.0,818.93,0,2025-05-01,Northeast,Tablet,56,Consulting,1,66.19
CUST02303,Email Campaign,17.16,221.03,582.45,0,2024-11-12,Northeast,Desktop,57,Logistics,0,69.97
CUST02304,Email Campaign,5.0,271.21,515.87,0,2025-01-19,Northeast,Mobile,52,Logistics,1,54.06
CUST02305,Facebook Ads,38.3,202.23,534.98,0,2025-02-06,South,Mobile,37,Healthcare,0,40.11
CUST02306,Organic Search,20.77,242.5,640.57,0,2025-04-25,West,Desktop,62,Manufacturing,1,18.53
CUST02307,Organic Search,16.42,214.43,794.23,1,2025-04-19,Northeast,Mobile,26,Healthcare,0,31.29
CUST02308,LinkedIn,72.37,233.35,802.21,0,2024-12-18,Midwest,Mobile,40,Retail,0,41.41
CUST02309,Referral,19.19,322.84,848.63,1,2025-01-10,West,Desktop,52,Logistics,1,47.28
CUST02310,Facebook Ads,65.72,319.39,488.06,1,2024-12-13,West,Mobile,39,Consulting,0,22.9
CUST02311,Facebook Ads,63.53,313.87,668.9,0,2024-11-20,Northeast,Mobile,42,Construction,1,72.88
CUST02312,Referral,17.24,246.09,1137.9,0,2024-12-10,South,Desktop,45,Retail,1,58.91
CUST02313,Facebook Ads,74.64,309.24,649.24,0,2024-11-17,Pacific,Mobile,59,Retail,1,64.35
CUST02314,Facebook Ads,77.06,222.94,667.7,1,2024-12-15,West,Mobile,60,Manufacturing,1,46.63
CUST02315,Referral,13.85,372.89,904.31,0,2024-11-29,Pacific,Desktop,29,Healthcare,1,64.53
CUST02316,Google Ads,68.89,264.27,814.06,0,2025-03-26,West,Mobile,63,Logistics,1,86.93
CUST02317,Organic Search,25.12,202.07,779.35,0,2024-12-27,Pacific,Tablet,22,Logistics,0,54.63
CUST02318,LinkedIn,83.44,445.63,825.73,0,2025-04-27,South,Mobile,58,Retail,1,40.99
CUST02319,Referral,8.78,314.85,943.38,0,2024-11-25,Northeast,Mobile,46,Logistics,1,37.38
CUST02320,Organic Search,30.45,233.73,587.67,1,2025-03-13,International,Mobile,50,Consulting,1,22.05
CUST02321,Google Ads,84.51,312.77,665.16,0,2025-02-03,International,Tablet,51,Construction,1,51.25
CUST02322,Email Campaign,5.7,179.72,314.58,0,2025-01-29,South,Mobile,42,Construction,1,79.11
CUST02323,Organic Search,27.38,254.9,769.93,0,2024-11-10,Pacific,Desktop,43,Construction,0,70.09
CUST02324,Organic Search,8.02,254.61,567.54,1,2024-12-23,South,Tablet,23,Logistics,0,26.34
CUST02325,LinkedIn,72.9,334.12,698.99,0,2025-01-13,Pacific,Desktop,30,Retail,0,62.42
CUST02326,Organic Search,17.96,287.01,794.33,1,2025-01-03,West,Mobile,47,Retail,0,12.86
CUST02327,Email Campaign,7.37,252.19,334.79,0,2025-02-07,Pacific,Desktop,50,Construction,1,48.56
CUST02328,Referral,23.52,203.93,891.48,0,2025-04-28,International,Mobile,27,Construction,1,61.34
CUST02329,Referral,26.88,332.43,810.73,0,2024-12-11,Midwest,Desktop,55,Logistics,0,66.54
CUST02330,Google Ads,69.48,256.36,766.5,0,2025-02-16,Pacific,Mobile,36,Construction,1,76.98
CUST02331,Organic Search,5.0,267.86,713.9,1,2025-01-08,International,Desktop,63,Consulting,0,0.0
CUST02332,Email Campaign,22.37,266.44,454.9,1,2025-01-20,South,Mobile,52,Consulting,1,23.58
CUST02333,Email Campaign,32.75,201.59,316.44,0,2025-03-13,South,Mobile,38,Construction,1,57.31
CUST02334,Facebook Ads,58.03,203.65,544.52,1,2025-04-20,Northeast,Mobile,42,Consulting,1,50.94
CUST02335,Email Campaign,10.23,169.17,602.5,0,2024-12-11,South,Mobile,45,Healthcare,1,70.58
CUST02336,Organic Search,5.0,277.6,730.92,1,2024-12-21,West,Tablet,33,Logistics,0,19.74
CUST02337,Organic Search,5.0,335.53,730.08,0,2025-01-23,Northeast,Desktop,37,Healthcare,0,53.0
CUST02338,Organic Search,10.3,339.04,743.37,1,2024-12-03,Pacific,Mobile,43,Logistics,0,39.18
CUST02339,Organic Search,15.39,243.9,717.21,0,2025-02-16,Northeast,Mobile,34,Consulting,1,51.17
CUST02340,Organic Search,5.0,326.4,668.88,0,2025-02-03,Northeast,Mobile,35,Retail,0,49.6
CUST02341,Organic Search,5.0,283.81,711.64,0,2025-03-21,Pacific,Mobile,62,Construction,1,50.22
CUST02342,Organic Search,11.35,346.88,701.05,0,2025-04-11,Pacific,Desktop,24,Retail,1,55.48
CUST02343,LinkedIn,93.44,288.81,768.16,1,2024-12-11,South,Mobile,39,Construction,1,30.24
CUST02344,Email Campaign,33.84,217.57,413.3,0,2025-02-04,International,Mobile,55,Manufacturing,1,43.59
CUST02345,Email Campaign,18.26,268.05,503.89,0,2025-01-12,International,Mobile,41,Healthcare,1,63.17
CUST02346,Email Campaign,5.29,126.89,422.15,1,2025-03-29,Pacific,Mobile,53,Healthcare,1,32.59
CUST02347,Referral,15.2,252.69,977.96,0,2024-11-25,Northeast,Mobile,53,Manufacturing,1,74.93
CUST02348,Referral,14.92,212.95,731.79,0,2025-04-19,Northeast,Mobile,30,Manufacturing,1,79.74
CUST02349,Facebook Ads,54.98,272.0,663.52,0,2025-02-20,West,Mobile,37,Logistics,1,100.0
CUST02350,LinkedIn,70.24,430.29,761.5,0,2024-12-09,International,Mobile,51,Consulting,1,81.53
CUST02351,Email Campaign,12.5,229.47,501.28,0,2024-12-15,Pacific,Desktop,49,Healthcare,1,74.13
CUST02352,Email Campaign,17.04,140.64,451.2,1,2025-03-24,West,Desktop,49,Manufacturing,1,32.74
CUST02353,Organic Search,12.18,264.93,821.88,1,2024-11-15,West,Desktop,49,Manufacturing,1,13.89
CUST02354,Facebook Ads,51.14,193.53,529.24,1,2025-02-28,Midwest,Mobile,32,Manufacturing,0,23.73
CUST02355,Organic Search,22.92,293.05,836.36,0,2024-11-24,West,Mobile,57,Construction,1,38.36
CUST02356,Email Campaign,17.45,281.78,366.13,0,2024-12-02,Pacific,Mobile,45,Retail,1,57.58
CUST02357,Referral,7.9,322.3,912.55,0,2025-03-29,West,Mobile,61,Retail,1,38.49
CUST02358,Email Campaign,5.0,273.84,437.79,0,2025-01-20,South,Tablet,38,Logistics,1,83.03
CUST02359,Email Campaign,5.0,237.29,642.71,0,2025-03-19,West,Mobile,25,Healthcare,0,60.01
CUST02360,Email Campaign,29.42,158.63,361.32,0,2025-05-01,South,Mobile,54,Retail,0,51.85
CUST02361,Google Ads,93.19,251.04,785.64,1,2025-02-21,South,Mobile,42,Healthcare,0,35.88
CUST02362,LinkedIn,100.45,331.26,601.62,1,2025-05-03,South,Mobile,33,Retail,1,22.2
CUST02363,Facebook Ads,66.31,235.53,627.82,1,2025-02-06,Pacific,Mobile,28,Healthcare,1,6.84
CUST02364,LinkedIn,74.02,283.73,757.64,0,2025-03-03,Midwest,Mobile,22,Construction,0,63.57
CUST02365,Referral,22.15,233.77,945.26,0,2025-04-27,Northeast,Mobile,37,Healthcare,0,62.84
CUST02366,Google Ads,70.39,379.65,791.94,0,2025-04-11,Northeast,Mobile,61,Consulting,0,65.89
CUST02367,LinkedIn,91.06,323.73,927.63,0,2024-11-06,Pacific,Mobile,49,Healthcare,0,85.94
CUST02368,Referral,16.0,374.54,859.44,0,2024-11-10,West,Desktop,55,Consulting,1,48.02
CUST02369,Facebook Ads,55.31,257.4,425.78,0,2025-01-30,Midwest,Mobile,33,Manufacturing,0,57.77
CUST02370,Referral,15.87,261.25,834.25,0,2024-11-16,International,Mobile,24,Construction,1,40.62
CUST02371,LinkedIn,79.53,316.63,728.72,0,2024-12-12,Northeast,Desktop,47,Construction,1,73.64
CUST02372,Email Campaign,17.77,161.35,609.71,1,2025-03-06,West,Mobile,28,Manufacturing,0,8.32
CUST02373,LinkedIn,95.3,415.5,879.94,0,2024-12-16,Pacific,Mobile,50,Construction,0,77.58
CUST02374,Referral,18.71,404.36,878.0,0,2025-01-03,International,Mobile,57,Logistics,1,71.09
CUST02375,Facebook Ads,53.8,109.08,578.73,1,2024-11-24,International,Mobile,36,Construction,0,25.68
CUST02376,Organic Search,5.51,304.27,512.11,0,2025-03-20,South,Mobile,35,Logistics,1,50.29
CUST02377,Organic Search,22.98,256.26,726.61,1,2025-01-04,Pacific,Mobile,61,Consulting,0,33.79
CUST02378,Email Campaign,18.2,209.67,491.74,0,2025-02-10,Pacific,Desktop,52,Consulting,1,55.59
CUST02379,Email Campaign,5.0,158.29,554.25,1,2025-04-13,Midwest,Desktop,34,Consulting,0,48.88
CUST02380,Google Ads,68.65,330.26,644.69,0,2024-12-22,Northeast,Desktop,31,Consulting,0,61.19
CUST02381,Facebook Ads,71.63,242.64,603.09,1,2025-03-26,Northeast,Mobile,43,Retail,0,7.42
CUST02382,Facebook Ads,64.39,282.64,678.76,0,2025-01-10,International,Desktop,50,Consulting,0,56.39
CUST02383,Referral,29.39,236.03,942.19,0,2024-11-28,Northeast,Desktop,57,Consulting,1,68.36
CUST02384,LinkedIn,88.76,276.7,899.8,0,2024-11-29,West,Mobile,54,Manufacturing,1,53.95
CUST02385,Google Ads,54.29,242.65,879.31,1,2025-01-15,South,Mobile,42,Manufacturing,1,27.66
CUST02386,Google Ads,72.11,279.09,715.03,0,2025-01-26,Pacific,Mobile,28,Healthcare,0,60.39
CUST02387,Google Ads,84.68,285.31,798.47,1,2025-01-23,Northeast,Tablet,27,Consulting,0,53.09
CUST02388,Facebook Ads,58.72,240.79,720.61,1,2025-04-17,South,Mobile,39,Healthcare,1,30.19
CUST02389,Google Ads,80.02,300.01,576.16,1,2024-11-04,Midwest,Mobile,30,Manufacturing,0,24.62
CUST02390,Organic Search,11.27,263.81,614.76,0,2025-01-09,Midwest,Mobile,24,Healthcare,1,76.36
CUST02391,Facebook Ads,56.28,347.98,612.8,0,2024-11-16,Northeast,Desktop,62,Healthcare,1,67.72
CUST02392,Referral,12.65,234.85,1076.79,0,2025-03-27,Northeast,Mobile,34,Manufacturing,1,74.41
CUST02393,LinkedIn,87.69,303.19,854.67,0,2024-11-04,South,Mobile,52,Logistics,1,78.74
CUST02394,Google Ads,81.06,269.68,731.36,1,2024-11-16,Midwest,Mobile,60,Consulting,0,48.89
CUST02395,Email Campaign,14.46,199.05,485.05,1,2025-02-23,Midwest,Mobile,29,Consulting,1,14.46
CUST02396,Referral,19.69,291.23,1038.34,0,2025-04-03,Northeast,Mobile,42,Healthcare,1,67.1
CUST02397,Referral,9.28,275.72,813.52,0,2025-01-26,Pacific,Mobile,32,Manufacturing,1,45.81
CUST02398,Google Ads,54.51,275.61,794.62,1,2025-04-17,West,Desktop,28,Logistics,1,47.56
CUST02399,LinkedIn,78.07,369.04,682.26,0,2025-03-23,Pacific,Tablet,30,Construction,1,56.02
CUST02400,Google Ads,79.22,293.51,852.37,1,2025-04-18,Midwest,Desktop,47,Construction,0,53.07
CUST02401,Facebook Ads,60.34,212.4,713.31,1,2025-04-16,South,Mobile,42,Manufacturing,0,14.7
CUST02402,Google Ads,75.67,293.51,945.82,1,2025-01-29,International,Mobile,34,Retail,0,42.73
CUST02403,LinkedIn,78.5,264.23,930.11,0,2025-01-17,Pacific,Tablet,57,Retail,1,52.05
CUST02404,Email Campaign,5.0,173.94,435.07,0,2025-02-15,West,Tablet,61,Consulting,1,61.75
CUST02405,Referral,27.22,247.41,886.58,0,2025-03-21,Northeast,Mobile,55,Manufacturing,1,46.91
CUST02406,Email Campaign,14.37,277.75,412.2,0,2024-11-11,South,Desktop,39,Retail,1,52.6
CUST02407,Google Ads,87.51,238.31,845.46,1,2025-01-12,Northeast,Tablet,26,Manufacturing,1,22.86
CUST02408,LinkedIn,76.42,225.26,1114.04,0,2025-04-11,Pacific,Mobile,57,Construction,1,57.76
CUST02409,Referral,35.19,260.18,953.03,0,2025-03-03,South,Desktop,39,Retail,0,74.88
CUST02410,Email Campaign,11.68,199.34,628.28,0,2025-03-01,Pacific,Mobile,63,Retail,1,56.33
CUST02411,Organic Search,28.98,217.6,749.13,0,2025-04-15,Pacific,Mobile,47,Healthcare,1,49.4
CUST02412,Google Ads,68.48,253.22,724.39,1,2025-03-15,West,Desktop,48,Retail,1,21.73
CUST02413,Organic Search,5.0,275.99,846.11,0,2024-12-18,Pacific,Tablet,24,Manufacturing,1,68.14
CUST02414,Facebook Ads,67.54,242.08,786.8,0,2024-11-21,Pacific,Mobile,28,Healthcare,0,59.94
CUST02415,Organic Search,15.95,282.53,688.66,0,2024-12-22,South,Desktop,59,Construction,1,44.97
CUST02416,Referral,26.1,362.04,949.02,0,2024-11-21,South,Mobile,50,Healthcare,1,60.01
CUST02417,LinkedIn,84.38,306.86,929.4,0,2025-01-30,Midwest,Mobile,36,Consulting,1,55.63
CUST02418,LinkedIn,84.4,358.9,724.8,0,2025-03-27,Northeast,Tablet,58,Retail,1,76.19
CUST02419,Organic Search,11.85,186.87,729.39,0,2025-01-07,Northeast,Desktop,44,Logistics,0,5.71
CUST02420,Google Ads,78.51,284.14,885.11,0,2025-03-14,International,Mobile,39,Consulting,1,73.7
CUST02421,Organic Search,5.0,276.53,587.03,0,2025-03-13,International,Mobile,55,Manufacturing,0,48.02
CUST02422,Email Campaign,14.44,146.66,576.92,1,2025-04-01,Northeast,Desktop,26,Construction,0,36.13
CUST02423,Organic Search,5.37,321.81,711.14,0,2025-02-18,Northeast,Mobile,53,Construction,1,57.3
CUST02424,Referral,14.64,269.11,1044.4,0,2025-03-27,International,Mobile,23,Manufacturing,1,79.57
CUST02425,Email Campaign,5.1,189.48,568.41,0,2025-02-12,South,Mobile,25,Construction,1,62.02
CUST02426,Google Ads,70.94,337.02,728.55,0,2025-03-07,Northeast,Mobile,44,Retail,1,68.27
CUST02427,Referral,12.45,346.74,969.88,0,2024-12-15,Northeast,Mobile,33,Logistics,1,52.39
CUST02428,LinkedIn,63.06,277.66,819.38,0,2025-04-14,International,Tablet,38,Healthcare,1,59.9
CUST02429,Facebook Ads,62.68,215.27,550.22,1,2025-02-08,Northeast,Desktop,51,Construction,0,30.08
CUST02430,LinkedIn,76.36,256.66,602.6,0,2024-12-15,International,Mobile,22,Manufacturing,1,49.96
CUST02431,LinkedIn,85.02,314.1,969.89,0,2024-12-20,Northeast,Mobile,53,Construction,0,52.88
CUST02432,Organic Search,15.65,235.56,720.79,0,2025-03-12,Pacific,Mobile,25,Retail,1,69.76
CUST02433,Organic Search,9.15,265.66,589.39,0,2025-01-18,West,Mobile,29,Healthcare,1,45.11
CUST02434,Email Campaign,18.05,161.68,330.29,0,2025-03-23,Pacific,Mobile,55,Consulting,1,75.63
CUST02435,Facebook Ads,53.57,223.2,720.11,0,2024-12-17,International,Desktop,39,Construction,0,54.96
CUST02436,Organic Search,10.01,344.24,756.32,0,2025-01-15,Pacific,Mobile,58,Logistics,0,67.54
CUST02437,Email Campaign,11.6,147.1,314.3,0,2024-12-24,Midwest,Desktop,29,Retail,1,55.06
CUST02438,LinkedIn,65.31,367.6,654.05,0,2025-03-13,Pacific,Desktop,46,Consulting,1,71.51
CUST02439,Organic Search,16.77,264.08,562.1,0,2025-04-13,South,Mobile,54,Construction,1,77.69
CUST02440,Google Ads,70.79,335.13,904.83,0,2024-11-18,International,Desktop,36,Consulting,1,71.56
CUST02441,LinkedIn,89.43,344.22,842.74,0,2025-03-12,International,Mobile,39,Manufacturing,1,42.17
CUST02442,Google Ads,71.56,264.95,679.26,0,2025-01-24,West,Desktop,25,Construction,0,44.84
CUST02443,Google Ads,74.69,307.25,644.14,1,2025-01-06,South,Mobile,48,Manufacturing,0,43.22
CUST02444,LinkedIn,73.33,321.66,835.87,1,2025-01-15,Northeast,Desktop,38,Manufacturing,1,56.71
CUST02445,Referral,26.32,308.11,769.34,0,2024-12-09,South,Mobile,26,Logistics,1,64.66
CUST02446,Organic Search,17.55,286.41,785.57,0,2025-04-28,Midwest,Mobile,64,Manufacturing,1,89.38
CUST02447,Email Campaign,5.0,208.05,650.77,1,2025-02-11,West,Mobile,60,Manufacturing,0,23.87
CUST02448,Facebook Ads,77.44,270.31,636.82,0,2025-04-20,South,Mobile,47,Consulting,1,49.28
CUST02449,Google Ads,83.06,226.4,707.77,1,2025-01-23,International,Mobile,31,Construction,1,22.64
CUST02450,Referral,12.42,315.42,769.6,1,2024-12-03,Northeast,Tablet,33,Retail,1,24.4
CUST02451,Facebook Ads,48.75,225.22,671.69,1,2024-12-03,South,Mobile,60,Construction,1,1.62
CUST02452,Organic Search,20.97,240.95,782.83,0,2024-12-25,Northeast,Mobile,45,Manufacturing,1,70.03
CUST02453,Google Ads,82.46,323.32,581.08,0,2025-02-24,Pacific,Desktop,59,Healthcare,1,46.96
CUST02454,LinkedIn,76.68,354.36,812.09,0,2025-02-26,Midwest,Mobile,46,Retail,1,54.46
CUST02455,LinkedIn,99.31,331.91,787.36,0,2025-01-07,Northeast,Desktop,40,Consulting,1,53.43
CUST02456,Facebook Ads,59.68,329.0,545.59,0,2024-12-09,Northeast,Desktop,58,Consulting,1,39.05
CUST02457,Referral,5.0,237.63,963.7,0,2024-11-20,Northeast,Desktop,53,Consulting,1,54.66
CUST02458,Google Ads,60.81,208.41,683.96,1,2025-03-05,Northeast,Tablet,51,Logistics,1,40.86
CUST02459,Referral,19.92,220.01,721.49,0,2025-03-17,South,Desktop,58,Construction,1,72.64
CUST02460,Google Ads,53.84,268.34,602.01,1,2025-01-11,Midwest,Mobile,41,Manufacturing,0,49.87
CUST02461,Google Ads,72.12,344.04,767.94,0,2024-11-10,South,Desktop,48,Manufacturing,0,79.29
CUST02462,Google Ads,66.06,303.35,708.54,0,2025-02-02,Northeast,Desktop,53,Consulting,1,66.27
CUST02463,Google Ads,69.01,321.91,670.94,0,2025-03-02,South,Desktop,29,Manufacturing,1,61.29
CUST02464,Google Ads,81.63,343.51,752.42,1,2025-01-24,Pacific,Desktop,38,Retail,0,5.54
CUST02465,Email Campaign,9.49,333.53,541.36,1,2025-01-23,International,Desktop,51,Manufacturing,1,44.85
CUST02466,Referral,8.44,264.31,719.54,0,2025-02-27,West,Desktop,26,Consulting,1,64.32
